student_id,skill,exercise_id,response_time,correct,hint_count,attemp_count,time_interval
1241,inequality-solving,4567,9.000000238,0,3,4,
1241,inequality-solving,4567,17.99999976,1,3,5,
1241,inequality-solving,4572,117.0000002,0,0,1,
1241,inequality-solving,4567,25.99999976,0,1,1,
1241,inequality-solving,4567,10,0,2,2,
1241,inequality-solving,4567,27,0,3,3,
1241,inequality-solving,4567,23.00000024,1,3,4,
1241,inequality-solving,4568,142.9999995,0,0,1,
1241,inequality-solving,4568,5.000000477,0,1,2,
1241,inequality-solving,4568,8.999999762,0,2,3,
1241,inequality-solving,4568,4.999999762,0,3,4,
1241,inequality-solving,4568,16,1,3,5,
1241,inequality-solving,4569,43,0,1,1,
1241,inequality-solving,4569,30,0,1,2,
1241,inequality-solving,4569,4.000000477,0,2,3,
1241,inequality-solving,4569,19.99999952,0,2,4,
1241,inequality-solving,4569,3.000000238,0,3,5,
1241,inequality-solving,4569,9,1,3,6,
1241,inequality-solving,4570,38.00000024,0,1,1,
1241,inequality-solving,4570,3,0,2,2,
1241,inequality-solving,4570,5,0,3,3,
1241,inequality-solving,4570,8,1,3,4,
1241,inequality-solving,4571,20.99999976,1,0,1,
1241,symbolization-articulation,478,57.00000024,0,0,1,
1241,symbolization-articulation,475,12.99999976,0,0,1,
1241,symbolization-articulation,475,3.999999762,0,0,2,
1241,symbolization-articulation,475,3,1,0,3,
1241,symbolization-articulation,476,17.00000024,1,0,1,
1241,symbolization-articulation,477,17.99999976,1,0,1,
1241,area,4562,19,0,0,1,
1241,area,4561,222.9999998,0,3,4,
1241,area,4562,24,0,1,2,
1241,area,4560,90.00000024,1,0,1,
1241,area,4561,14.99999976,0,0,1,
1241,area,4561,9.000000238,0,1,2,
1241,area,4561,9.999999762,0,2,3,
1241,area,4561,14.00000024,1,3,5,
1241,probability,2100,97,0,0,1,
1241,probability,2100,8.999999523,1,0,2,
1241,inducing-functions,639,87.00000024,0,1,1,
1241,equation-solving,634,70,1,0,1,
1241,equation-solving,635,116.0000002,1,0,1,
1241,symbolization-articulation,636,19.99999952,1,0,1,
1241,fraction-decimals-percents,10773,23.00000024,0,0,1,
1241,fraction-decimals-percents,10773,30.99999976,0,0,2,
1241,fraction-decimals-percents,10773,11,0,1,3,
1241,fraction-decimals-percents,10773,18.00000048,1,1,4,
1241,fraction-decimals-percents,10776,22.99999976,0,0,1,
1241,fraction-decimals-percents,10776,11,1,0,2,
1241,fractions,10769,72,1,0,1,
1241,fraction-decimals-percents,10777,17.99999976,0,0,1,
1241,fraction-decimals-percents,10777,6,0,1,2,
1241,fraction-decimals-percents,10777,47.00000048,0,2,3,
1241,fraction-decimals-percents,10777,12.99999976,1,2,4,
1241,fraction-decimals-percents,10778,94,1,0,1,
1241,fraction-decimals-percents,10772,40,1,0,1,
1241,fractions,10771,33.00000024,1,0,1,
1241,fractions,10770,119.9999998,1,0,1,
1241,fraction-decimals-percents,10774,11,1,0,1,
1241,fraction-decimals-percents,10775,17.00000024,1,0,1,
1241,sum-of-interior-angles-triangle,10711,14,1,0,1,
1241,transversals,10715,6.999999762,1,0,1,
1241,sum-of-interior-angles-triangle,10714,28.00000024,1,0,1,
1241,transversals,10716,13,1,0,1,
1241,sum-of-interior-angles-triangle,10713,33.99999976,1,0,1,
1241,sum-of-interior-angles-triangle,10717,19,1,0,1,
1241,sum-of-interior-angles-triangle,10709,9.000000238,1,0,1,
1241,sum-of-interior-angles-triangle,10710,11,1,0,1,
1241,sum-of-interior-angles-triangle,10712,19.99999976,1,0,1,
1241,inducing-functions,639,70,0,1,1,
1241,equation-solving,634,18.00000048,1,0,1,
1241,equation-solving,635,29.99999952,1,0,1,
1241,symbolization-articulation,636,103.0000002,1,0,1,
1241,symbolization-articulation,637,60.00000024,0,0,1,
1241,symbolization-articulation,637,8.999999523,1,0,2,
1241,inducing-functions,638,41.00000024,1,0,1,
1241,triangle-inequality,1563,100,0,0,1,
1241,triangle-inequality,1563,14.99999976,1,0,2,
1241,fractions,1674,94,1,0,1,
1241,meaning-of-pi,1284,31.00000024,1,0,1,
1241,interpreting-linear-equations,4541,68.99999976,1,0,1,
1241,ordering-numbers,936,43,0,0,1,
1241,n-number-sense-operations,933,91,0,0,1,
1241,n-number-sense-operations,933,7.000000238,1,0,2,
1241,n-number-sense-operations,934,18,1,0,1,
1241,n-number-sense-operations,935,25,1,0,1,
1241,properties-of-geometric-figures,1265,67,1,0,1,
1241,fraction-multiplication,1533,68.99999976,1,0,1,
1241,meaning-of-pi,1264,42.00000048,0,0,1,
1241,meaning-of-pi,1264,5.999999523,0,0,2,
1241,meaning-of-pi,1264,3,1,0,3,
1241,graph-shape,1002,17.00000024,0,0,1,
1241,graph-shape,998,16,0,0,1,
1241,graph-shape,998,9.000000238,1,0,2,
1241,graph-shape,999,22,1,0,1,
1241,graph-shape,1000,14.99999976,1,0,1,
1241,graph-shape,1001,44.00000024,1,0,1,
1241,symbolization-articulation,459,96.99999952,0,0,1,
1241,symbolization-articulation,456,45.00000048,0,0,1,
1241,symbolization-articulation,456,8.999999523,0,1,2,
1241,symbolization-articulation,456,3,0,2,3,
1241,symbolization-articulation,456,6.000000238,0,3,4,
1241,symbolization-articulation,456,11,1,3,5,
1241,symbolization-articulation,457,51,0,1,1,
1241,symbolization-articulation,457,32,0,2,2,
1241,symbolization-articulation,457,23.00000024,0,2,3,
1241,symbolization-articulation,457,3.999999762,0,3,4,
1241,symbolization-articulation,457,20.99999976,1,3,5,
1241,symbolization-articulation,458,353.0000002,0,1,1,
1241,symbolization-articulation,458,1.999999762,0,2,2,
1241,symbolization-articulation,458,5,0,3,3,
1241,symbolization-articulation,458,28.00000024,1,3,4,
1241,square-root,894,285,0,0,1,
1241,square-root,890,9.999999762,0,0,1,
1256,pattern-finding,597,65.99999976,0,0,1,
1256,pattern-finding,594,328.9999995,1,0,1,
1256,pattern-finding,595,30.00000024,1,0,1,
1256,pattern-finding,596,84,1,0,1,
1256,inducing-functions,444,119.0000002,0,1,1,
1256,inducing-functions,442,41.99999976,1,0,1,
1256,inducing-functions,443,21,0,0,1,
1256,inducing-functions,443,54,1,0,2,
1256,inducing-functions,4629,36.99999976,1,0,1,
1256,multiplying-decimals,898,69.00000048,0,0,1,
1256,multiplying-decimals,896,379,0,0,2,
1256,multiplying-decimals,895,54,0,0,1,
1256,multiplying-decimals,895,22.99999976,1,0,2,
1256,multiplying-decimals,896,20.99999976,0,0,1,
1256,multiplying-decimals,896,35.99999952,0,0,3,
1256,multiplying-decimals,896,18.00000048,0,0,4,
1256,multiplying-decimals,896,16,1,0,5,
1256,multiplying-decimals,897,8.999999523,1,0,1,
1256,properties-of-geometric-figures,205,33.00000024,0,0,1,
1256,properties-of-geometric-figures,200,33,0,1,1,
1256,properties-of-geometric-figures,200,10,0,2,2,
1256,properties-of-geometric-figures,200,4.999999762,0,3,3,
1256,properties-of-geometric-figures,200,4.000000477,0,4,4,
1256,properties-of-geometric-figures,200,12.99999976,1,4,5,
1256,properties-of-geometric-figures,201,24,1,0,1,
1256,properties-of-geometric-figures,202,41.00000024,1,0,1,
1256,properties-of-geometric-figures,203,65,1,0,1,
1256,properties-of-geometric-figures,204,154.9999998,1,0,1,
1256,graph-shape,991,75,1,0,1,
1256,inducing-functions,656,52.99999976,0,0,1,
1256,pattern-finding,652,43,1,0,1,
1256,pattern-finding,653,130.9999998,0,0,1,
1256,pattern-finding,653,11,1,0,2,
1256,pattern-finding,654,44.00000024,1,0,1,
1256,pattern-finding,655,64,1,0,1,
1256,triangle-inequality,185,40,1,0,1,
1256,m-measurement,1185,71.99999976,0,0,1,
1256,measurement,1182,18.00000048,0,0,1,
1256,measurement,1182,8.999999523,0,0,2,
1256,measurement,1182,28.00000024,0,1,3,
1256,measurement,1182,46.99999976,0,2,4,
1256,measurement,1182,10.00000048,0,3,5,
1256,measurement,1182,32.99999952,0,3,6,
1256,measurement,1182,16.00000048,1,3,7,
1256,m-measurement,1185,71.00000024,1,0,1,
1256,rate,1570,245,1,0,1,
1256,rate-with-distance-and-time,1626,62,0,0,1,
1256,rate-with-distance-and-time,9666,59,0,1,1,
1256,rate-with-distance-and-time,9666,30.99999976,0,2,2,
1256,rate-with-distance-and-time,9666,9.000000238,0,3,3,
1256,rate-with-distance-and-time,9666,9.000000238,1,3,4,
1256,rate-with-distance-and-time,9667,111.9999998,1,0,1,
1256,probability,2149,82.99999976,1,0,1,
1256,linear-area-volume-conversion,1653,33.00000024,0,0,1,
1256,linear-area-volume-conversion,9661,46,1,0,1,
1256,linear-area-volume-conversion,9662,9.000000238,1,0,1,
1256,inducing-functions,365,108.9999998,0,0,1,
1256,equation-solving,363,56,0,0,1,
1256,equation-solving,363,4.000000238,0,0,2,
1256,equation-solving,363,4.999999762,0,0,3,
1256,equation-solving,363,6.999999762,0,0,4,
1256,equation-solving,363,5,1,0,5,
1256,equation-solving,364,14.00000024,0,0,1,
1256,equation-solving,364,4.000000238,1,0,2,
1256,order-of-operations,4012,62,0,0,1,
1256,order-of-operations,4010,790,0,0,4,
1256,order-of-operations,4009,11,1,0,1,
1256,order-of-operations,4010,9.999999762,0,0,1,
1256,order-of-operations,4010,10,0,0,2,
1256,order-of-operations,4010,24,0,0,3,
1256,order-of-operations,4010,20.99999976,0,1,5,
1256,order-of-operations,4010,19.00000024,0,2,6,
1256,order-of-operations,4010,19,1,2,7,
1256,order-of-operations,4011,12.99999976,0,0,1,
1256,order-of-operations,4011,19,0,0,2,
1256,order-of-operations,4011,17.00000024,1,0,3,
1256,discount,853,78,0,0,1,
1256,percent-of,850,180,0,0,3,
1256,percent-of,850,37,0,0,1,
1256,percent-of,850,20.00000024,0,0,2,
1256,discount,853,53.00000048,0,0,1,
1256,percent-of,850,32.99999952,0,1,1,
1256,percent-of,850,9.000000238,0,2,2,
1256,percent-of,850,22,0,3,3,
1256,percent-of,850,17.00000024,1,3,4,
1256,discount,851,64.99999952,1,0,1,
1256,discount,852,26.00000048,1,0,1,
1256,probability,2118,33.99999976,0,0,1,
1256,probability,2115,63.99999976,1,0,1,
1256,probability,2116,19,0,0,1,
1256,probability,2116,26.00000048,0,0,2,
1256,probability,2116,8.999999523,0,1,3,
1256,probability,2116,70,0,2,4,
1256,probability,2116,15.00000048,0,3,5,
1256,probability,2116,19,0,3,6,
1256,probability,2116,10.99999952,0,4,7,
1256,probability,2116,11,0,5,8,
1256,probability,2116,10.00000048,1,5,9,
1256,probability,2117,14.99999976,1,0,1,
1256,equation-solving,4383,31.00000024,1,0,1,
1256,equation-solving,86,38.99999976,0,1,1,
1256,percents,83,14.99999976,0,0,1,
1256,percents,83,9.000000238,1,0,2,
1256,percents,84,44.00000024,0,0,1,
1256,percents,84,17.99999976,0,0,2,
1256,percents,84,4.000000238,1,0,3,
1256,equation-solving,85,30.99999976,0,0,1,
1256,equation-solving,85,14,0,1,2,
1256,equation-solving,85,13,0,2,3,
1256,equation-solving,85,3,0,3,4,
1256,equation-solving,85,3.999999762,0,4,5,
1256,equation-solving,85,18.00000048,1,4,6,
1256,area,467,41.99999976,1,0,1,
1256,combinatorics,1120,55.00000024,1,0,1,
1256,finding-percents,849,22.99999976,0,0,1,
1256,finding-percents,847,17.99999976,0,0,1,
1256,finding-percents,847,12.00000024,0,1,2,
1256,finding-percents,847,16,0,1,3,
1256,finding-percents,847,9.000000238,0,1,4,
1256,finding-percents,847,11,1,1,5,
1256,finding-percents,848,13.99999952,1,0,1,
1256,median,2267,452,0,0,1,
1256,median,2265,20.00000024,0,0,1,
1256,median,2265,11.00000024,1,0,2,
1256,mean,2266,35.99999952,1,0,1,
1256,equivalent-fractions-decimals-percents,2711,121,0,0,1,
1256,of-means-multiply,2710,14.00000024,0,0,1,
1256,of-means-multiply,2710,4.999999762,1,0,2,
1256,equivalent-fractions-decimals-percents,4656,21,0,1,1,
1256,equivalent-fractions-decimals-percents,4656,14,0,2,2,
1256,equivalent-fractions-decimals-percents,4656,17.00000024,0,2,3,
1256,equivalent-fractions-decimals-percents,4656,3.999999762,0,3,4,
1256,equivalent-fractions-decimals-percents,4656,10.00000048,1,3,5,
1256,equivalent-fractions-decimals-percents,4657,32.99999952,1,0,1,
1256,substitution,4478,38,1,0,1,
1256,m-measurement,1580,51,1,0,1,
1256,algebraic-manipulation,474,230.0000002,0,0,1,
1256,subtraction,468,29,1,0,1,
1256,pattern-finding,469,65,1,0,1,
1256,division,470,33.99999976,1,0,1,
1256,algebraic-manipulation,471,44.00000024,0,0,1,
1256,algebraic-manipulation,471,10,0,1,2,
1256,algebraic-manipulation,471,17,0,2,3,
1256,algebraic-manipulation,471,14.00000024,0,3,4,
1256,algebraic-manipulation,471,16,1,3,5,
1256,symbolization-articulation,472,17.99999976,0,0,1,
1256,symbolization-articulation,472,27,0,1,2,
1256,symbolization-articulation,472,6.000000238,0,2,3,
1256,symbolization-articulation,472,4.999999762,0,3,4,
1256,symbolization-articulation,472,19,1,3,5,
1256,algebraic-manipulation,473,16.99999976,1,0,1,
1256,interpreting-linear-equations,2716,38,0,1,1,
1256,interpreting-linear-equations,2713,45.00000048,0,1,1,
1256,interpreting-linear-equations,2713,24,1,1,2,
1256,interpreting-linear-equations,2714,17.99999976,1,0,1,
1256,interpreting-linear-equations,2715,33.00000024,1,0,1,
1256,sum-of-interior-angles-triangle,215,109.9999998,0,0,1,
1256,supplementary-angles,213,30.00000024,0,1,1,
1256,supplementary-angles,213,40.99999952,0,1,2,
1256,supplementary-angles,213,13.00000048,0,2,3,
1256,supplementary-angles,213,5,0,3,4,
1256,supplementary-angles,213,4.999999762,0,4,5,
1256,supplementary-angles,213,11.00000024,1,4,6,
1256,sum-of-interior-angles-triangle,214,7.999999762,0,0,1,
1256,sum-of-interior-angles-triangle,214,5,0,1,2,
1256,sum-of-interior-angles-triangle,214,3,0,2,3,
1256,sum-of-interior-angles-triangle,214,2,0,3,4,
1256,sum-of-interior-angles-triangle,214,9.999999762,1,3,5,
1256,square-root,894,101.0000002,1,0,1,
1256,unit-conversion,4388,94,1,0,1,
1256,equation-solving,2343,51.99999952,0,1,1,
1256,equation-solving,2342,30.00000024,0,1,1,
1256,equation-solving,2342,23.99999976,0,2,2,
1256,equation-solving,2342,24,1,2,3,
1256,area,4562,15.00000048,0,1,1,
1256,area,4560,25.99999976,0,1,1,
1256,area,4560,25.00000024,0,2,2,
1256,area,4560,51,0,3,3,
1256,area,4560,8.999999523,0,4,4,
1256,area,4560,22,0,5,5,
1256,area,4560,9.000000238,0,6,6,
1256,area,4560,32,1,6,7,
1256,area,4561,6.999999762,0,0,1,
1256,area,4561,13.00000048,0,1,2,
1256,area,4561,1.999999762,0,2,3,
1256,area,4561,2,0,3,4,
1256,area,4561,12.00000024,1,3,5,
1256,order-of-operations,409,401,1,0,1,
1256,exponents,2672,345.9999998,0,0,1,
1256,order-of-operations,2667,58.00000048,0,0,1,
1256,order-of-operations,2667,27,1,0,2,
1256,exponents,2668,16.99999952,1,0,1,
1256,order-of-operations,2669,16,1,0,1,
1256,multiplication,2670,11,0,0,1,
1256,multiplication,2670,12.00000024,1,0,2,
1256,order-of-operations,2671,32,1,0,1,
1256,probability,2096,22.99999976,0,0,1,
1256,probability,2093,14,0,1,1,
1256,probability,2093,7.000000477,0,2,2,
1256,probability,2093,11,0,3,3,
1256,probability,2093,19.99999976,0,4,4,
1256,probability,2093,39.00000024,1,4,5,
1256,probability,2094,6.999999762,1,0,1,
1256,probability,2095,12.00000024,0,0,1,
1256,probability,2095,9.999999762,1,0,2,
1256,equivalent-fractions-decimals-percents,1149,64,0,0,1,
1256,n-number-sense-operations,1145,62,0,0,1,
1256,n-number-sense-operations,1145,105,0,1,2,
1256,n-number-sense-operations,1145,22.00000024,1,1,3,
1256,n-number-sense-operations,1146,4.999999762,0,1,1,
1256,n-number-sense-operations,1146,13,0,2,2,
1256,n-number-sense-operations,1146,73,0,3,3,
1256,n-number-sense-operations,1146,25.00000024,0,4,4,
1256,n-number-sense-operations,1146,3.999999762,0,5,5,
1256,n-number-sense-operations,1146,9.999999762,1,5,6,
1256,n-number-sense-operations,1147,19,0,1,1,
1256,n-number-sense-operations,1147,8,0,2,2,
1256,n-number-sense-operations,1147,10.00000048,1,2,3,
1256,n-number-sense-operations,1148,14.99999976,1,0,1,
1256,symbolization-articulation,1498,41,0,1,1,
1256,symbolization-articulation,9675,165.0000002,0,1,1,
1256,symbolization-articulation,9675,3.999999762,0,2,2,
1256,symbolization-articulation,9675,4.000000238,0,3,3,
1256,symbolization-articulation,9675,19.99999976,1,3,4,
1256,symbolization-articulation,9676,49.99999976,0,1,1,
1256,symbolization-articulation,9676,2.000000477,0,2,2,
1256,symbolization-articulation,9676,6,0,3,3,
1256,symbolization-articulation,9676,6.999999762,1,3,4,
1256,noskill,882,46.99999976,0,0,1,
1256,noskill,880,5.000000477,0,1,1,
1256,noskill,880,1.999999762,0,2,2,
1256,noskill,880,11.00000024,1,2,3,
1256,noskill,881,14.99999976,0,1,1,
1256,noskill,881,3,0,2,2,
1256,noskill,881,6.999999762,1,2,3,
1256,reading-graph,2730,68.00000024,1,0,1,
1256,transformations-rotations,1314,62,0,0,1,
1256,transformations-rotations,1311,9.000000238,1,0,1,
1257,reading-graph,1041,264,0,0,1,
1257,point-plotting,1037,38.00000024,0,1,1,
1257,point-plotting,1037,6.999999762,0,1,2,
1257,point-plotting,1037,50.00000024,1,1,3,
1257,point-plotting,1038,9.999999762,1,0,1,
1257,point-plotting,1039,16,0,0,1,
1257,point-plotting,1039,24,1,0,2,
1257,reading-graph,1040,25.00000024,0,0,1,
1257,reading-graph,1040,19.99999952,1,0,2,
1257,pattern-finding,4596,448.0000005,1,0,1,
1257,rate-with-distance-and-time,4421,122.9999998,0,1,1,
1257,rate-with-distance-and-time,4418,65.00000024,0,0,1,
1257,rate-with-distance-and-time,4418,32.99999952,0,0,2,
1257,rate-with-distance-and-time,4418,12.00000024,1,0,3,
1257,rate-with-distance-and-time,4419,54,1,0,1,
1257,rate-with-distance-and-time,4420,43,0,1,1,
1257,rate-with-distance-and-time,4420,37,1,1,2,
1257,symbolization-articulation,441,70,0,1,1,
1257,subtraction,437,256,1,0,1,
1257,symbolization-articulation,438,11.99999976,1,0,1,
1257,symbolization-articulation,439,11,1,0,1,
1257,symbolization-articulation,440,30.00000024,1,0,1,
1257,fraction-division,2213,47.99999976,1,0,1,
1257,proportion,822,513.0000005,1,0,1,
1257,interpreting-numberline,1017,102.9999995,0,1,1,
1257,multiplication,1014,76.00000024,1,0,1,
1257,multiplication,1015,172,1,0,1,
1257,interpreting-numberline,1016,38,0,0,1,
1257,interpreting-numberline,1016,11.99999976,0,0,2,
1257,interpreting-numberline,1016,20.00000024,1,0,3,
1257,reciprocal,833,156,0,0,1,
1257,reciprocal,831,122.0000002,0,1,1,
1257,reciprocal,831,16,1,1,2,
1257,reciprocal,832,12.99999976,0,0,1,
1257,reciprocal,832,6.999999762,1,0,2,
1257,order-of-operations,409,198.0000005,0,1,1,
1257,substitution,405,320,0,1,6,
1257,substitution,405,35.99999952,0,0,1,
1257,substitution,405,13,0,0,2,
1257,substitution,405,4.000000238,0,0,3,
1257,substitution,405,67,0,0,4,
1257,substitution,405,9.000000238,0,0,5,
1257,order-of-operations,409,31.00000024,0,1,1,
1257,substitution,405,363,0,1,1,
1257,substitution,405,415.0000002,0,1,2,
1257,substitution,405,8.999999523,0,1,3,
1257,substitution,405,5,0,1,4,
1257,substitution,405,5,0,1,5,
1257,substitution,405,34.00000024,0,1,6,
1257,substitution,405,6.999999762,0,1,7,
1257,substitution,405,9.000000238,0,1,8,
1257,substitution,405,3.000000238,0,1,9,
1257,substitution,405,44.99999976,0,1,10,
1257,substitution,405,151,0,1,11,
1257,substitution,405,10,0,1,12,
1257,substitution,405,3,0,1,13,
1257,substitution,405,6.999999762,0,1,14,
1257,substitution,405,185.0000005,1,1,15,
1257,substitution,406,30.99999976,1,0,1,
1257,substitution,407,35,1,0,1,
1257,substitution,408,17.00000024,1,0,1,
1257,transformations-rotations,1285,132.9999995,0,1,1,
1257,transformations-rotations,1285,22.00000024,0,2,2,
1257,transformations-rotations,1285,25.99999976,0,3,3,
1257,transformations-rotations,1285,19,0,4,4,
1257,transformations-rotations,1285,48.00000048,0,4,5,
1257,transformations-rotations,1285,29.99999952,1,4,6,
1257,percent-of,4015,177.0000005,1,0,1,
1257,mean,2274,236.9999995,0,0,1,
1257,mean,2274,205,0,0,2,
1257,mean,2268,8,1,0,1,
1257,mean,2269,74.00000048,0,0,1,
1257,mean,2269,39.99999976,0,0,2,
1257,mean,2269,121,0,0,3,
1257,mean,2274,213.0000002,0,0,1,
1257,mean,2269,519,0,0,3,
1257,mean,2270,911.0000005,0,0,8,
1257,mean,2274,95.00000024,0,1,2,
1257,mean,2268,4.999999762,1,0,1,
1257,mean,2269,36.00000024,0,0,1,
1257,mean,2269,18.99999952,0,0,2,
1257,mean,2269,38,1,0,4,
1257,mean,2270,55.00000048,0,0,1,
1257,mean,2270,19,0,0,2,
1257,mean,2270,39.99999976,0,0,3,
1257,mean,2270,22.99999976,0,0,4,
1257,mean,2270,36.00000024,0,0,5,
1257,mean,2270,19,0,0,6,
1257,mean,2270,54.00000024,0,0,7,
1257,mean,2270,5,0,0,9,
1257,mean,2270,14.99999976,1,0,10,
1257,mean,2271,55.00000024,0,0,1,
1257,mean,2271,22,0,0,2,
1257,mean,2271,8.999999762,0,1,3,
1257,mean,2271,39.00000024,0,1,4,
1257,mean,2271,9.999999762,0,1,5,
1257,mean,2271,76.99999976,0,1,6,
1257,mean,2271,21,1,1,7,
1257,mean,2272,91.00000048,0,0,1,
1257,mean,2272,8.999999523,0,0,2,
1257,mean,2272,11,0,0,3,
1257,mean,2272,12.00000048,0,0,4,
1257,mean,2272,14,0,0,5,
1257,mean,2272,29,1,0,6,
1257,mean,2273,8.999999523,1,0,1,
1257,area,1009,123.0000005,0,0,1,
1257,area,1007,6.999999762,0,0,1,
1257,area,1007,6,0,0,2,
1257,area,1007,3.000000238,1,0,3,
1257,graph-shape,1008,129,0,0,1,
1257,graph-shape,1008,70,0,0,2,
1257,graph-shape,1008,6,0,0,3,
1257,graph-shape,1008,5.999999523,1,0,4,
1257,square-root,117,24,1,0,1,
1257,comparing-fractions,1069,55.00000024,0,0,1,
1257,n-number-sense-operations,1064,49.00000024,1,0,1,
1257,n-number-sense-operations,1065,25.99999976,1,0,1,
1257,n-number-sense-operations,1066,20.99999976,1,0,1,
1257,n-number-sense-operations,1067,16,1,0,1,
1257,n-number-sense-operations,1068,8,1,0,1,
1257,evaluating-functions,2698,173.0000002,0,1,1,
1257,multiplication,2695,137,0,0,1,
1257,evaluating-functions,2698,111,0,1,1,
1257,multiplication,2695,54.00000024,0,0,1,
1257,multiplication,2695,8,0,1,2,
1257,multiplication,2695,25.99999976,0,1,3,
1257,multiplication,2695,52.00000024,0,1,4,
1257,multiplication,2695,120.0000002,0,1,5,
1257,multiplication,2695,25.99999976,0,1,6,
1257,multiplication,2695,60.00000024,0,1,7,
1257,multiplication,2695,59,1,1,8,
1257,unit-conversion,2696,43,1,0,1,
1257,evaluating-functions,2697,35.99999952,0,0,1,
1257,evaluating-functions,2697,1.000000238,0,1,2,
1257,evaluating-functions,2697,41.00000024,0,1,3,
1257,evaluating-functions,2697,25.99999976,0,1,4,
1257,evaluating-functions,2697,143.9999998,0,1,5,
1257,evaluating-functions,2697,18.00000048,0,1,6,
1257,evaluating-functions,2697,94.99999952,0,1,7,
1257,evaluating-functions,2697,9.000000238,0,1,8,
1257,evaluating-functions,2697,283.0000002,0,1,9,
1257,evaluating-functions,2697,41.99999976,0,1,10,
1257,evaluating-functions,2697,79.00000024,0,1,11,
1257,evaluating-functions,2697,44.99999976,0,1,12,
1257,evaluating-functions,2697,63.99999976,0,1,13,
1257,evaluating-functions,2697,103.0000002,1,1,14,
1257,equation-solving,86,11.99999976,0,0,1,
1257,percents,83,22,0,0,1,
1257,percents,83,3,1,0,2,
1257,percents,84,35.00000024,0,0,1,
1257,percents,84,14,0,0,2,
1257,percents,84,6.999999762,1,0,3,
1257,equation-solving,85,10.00000048,0,0,1,
1257,equation-solving,85,8.999999523,0,0,2,
1257,equation-solving,85,215,0,0,3,
1257,equation-solving,85,47.00000024,0,0,4,
1257,equation-solving,85,3.000000238,0,1,5,
1257,equation-solving,85,41.99999976,0,1,6,
1257,equation-solving,85,85.00000024,0,1,7,
1257,equation-solving,85,30.99999976,0,1,8,
1257,equation-solving,85,8,0,1,9,
1257,equation-solving,85,70,1,1,10,
1257,combinatorics,2132,237,0,0,1,
1257,combinatorics,2128,22.00000024,0,1,1,
1257,combinatorics,2128,100.9999998,1,1,2,
1257,combinatorics,2129,8,0,0,1,
1257,combinatorics,2132,12.00000024,0,0,1,
1257,combinatorics,2128,11,1,0,1,
1257,combinatorics,2129,27.99999952,0,0,1,
1257,combinatorics,2129,76.00000024,1,0,2,
1257,combinatorics,2130,62,0,0,1,
1257,combinatorics,2130,16,0,0,2,
1257,combinatorics,2130,5,0,0,3,
1257,combinatorics,2130,116,0,1,4,
1257,combinatorics,2130,75,0,1,5,
1257,combinatorics,2130,36.00000024,1,1,6,
1257,combinatorics,2131,68.99999976,0,0,1,
1257,combinatorics,2131,17.99999976,0,0,2,
1257,combinatorics,2131,37.00000048,1,0,3,
1257,equation-solving,1989,68.99999976,1,0,1,
1257,rate-with-distance-and-time,1597,635.0000002,0,0,1,
1257,rate-with-distance-and-time,9612,24.99999952,1,0,1,
1257,rate-with-distance-and-time,9613,343.0000002,0,0,1,
1257,rate-with-distance-and-time,9613,9.999999762,1,0,2,
1257,linear-area-volume-conversion,2186,69.00000048,0,0,1,
1257,linear-area-volume-conversion,2181,2.999999523,0,1,1,
1257,linear-area-volume-conversion,2181,32.00000048,0,1,2,
1257,linear-area-volume-conversion,2181,6.999999762,0,1,3,
1257,linear-area-volume-conversion,2181,3.999999762,0,1,4,
1257,linear-area-volume-conversion,2181,5.000000477,0,1,5,
1257,linear-area-volume-conversion,2181,9.999999762,0,1,6,
1257,linear-area-volume-conversion,2181,162.9999998,1,1,7,
1257,linear-area-volume-conversion,2182,66.00000048,1,0,1,
1257,linear-area-volume-conversion,2183,5.999999523,0,0,1,
1257,linear-area-volume-conversion,2183,9.000000238,0,0,2,
1257,linear-area-volume-conversion,2183,1.999999762,0,1,3,
1257,linear-area-volume-conversion,2183,12.00000024,1,1,4,
1257,linear-area-volume-conversion,2184,17.00000024,0,0,1,
1257,linear-area-volume-conversion,2184,3,0,0,2,
1257,linear-area-volume-conversion,2184,2.999999523,1,0,3,
1257,linear-area-volume-conversion,2185,10.00000048,1,0,1,
1257,noskill,1619,197.9999998,1,0,1,
1257,proportion,1530,25.00000024,1,0,1,
1257,noskill,9319,216.9999998,0,1,1,
1257,noskill,9320,6.999999762,0,0,1,
1257,noskill,9320,4.000000238,1,0,2,
1257,noskill,9321,122.0000002,0,0,1,
1257,noskill,9321,2.999999523,1,0,2,
1257,noskill,9322,9.000000238,1,0,1,
1257,noskill,9351,19,1,0,1,
1257,noskill,9299,65.99999976,1,0,1,
1257,noskill,9340,44.00000024,1,0,1,
1257,noskill,9345,25.99999976,1,0,1,
1257,noskill,9352,27,0,0,1,
1257,noskill,9353,30,1,0,1,
1257,noskill,9354,23.00000048,0,1,1,
1257,noskill,9354,11.99999952,1,1,2,
1257,noskill,9334,38.00000024,1,0,1,
1257,noskill,9314,35,0,0,1,
1257,noskill,9315,14,1,0,1,
1257,noskill,9316,19,1,0,1,
1257,noskill,9317,22.00000024,1,0,1,
1257,noskill,9318,20.99999976,1,0,1,
1257,equation-solving,4383,17.00000024,1,0,1,
1257,area,1301,133.0000002,0,1,1,
1257,properties-of-geometric-figures,1296,10,1,0,1,
